Date,Sentiment
2019-11-26,0.4063
2019-11-19,-0.0814
2019-11-18,-0.68905
2019-11-15,-0.13285
2019-11-14,-0.3397
2019-11-07,0.37495
2019-11-06,-0.2294
2019-11-05,-0.29295
2019-10-22,0.4088
2019-10-21,0.3243
2019-10-11,0.2997
2019-10-10,0.1631
2019-10-06,-0.08975
2019-09-17,0.2023
2019-09-13,0.20485
2019-09-12,-0.2787
2019-09-01,0.0385
2019-08-28,0.05135
2019-08-23,0.21075
2019-08-21,0.2704
2019-08-10,-0.28595
2019-08-09,0.40735
2019-08-08,0.31622
2019-08-07,0.68805
2019-08-02,-0.56155
2019-08-01,-0.177875
2019-07-26,0.3788
2019-07-25,0.2966
2019-06-29,0.0797
2019-06-28,0.5248
2019-06-27,0.5715
2019-06-26,-0.1027
2019-06-15,0.21075
2019-06-14,0.21075
2019-06-06,0.56775
2019-06-05,0.71295
2019-06-04,0.753
2019-05-24,0.148
2019-05-16,0.0386
2019-05-15,0.374067
2019-05-14,0.3753
2019-05-13,0.3919
2019-05-04,-0.78755
2019-04-13,0.17
2019-03-29,0.6754
2019-03-25,0.2294
2019-03-19,0.33525
2019-03-18,0.2839
2019-03-15,0.532
2019-03-13,0.37895
2019-03-08,0.336075
2019-03-07,0.4469
2019-03-06,-0.12605
2019-03-05,-0.23065
2019-02-28,0.3982
2019-02-27,0.3592
2019-02-26,0.39495
2019-02-23,0.27285
2019-02-15,0.559775
2019-02-14,0.39255
2019-02-11,0.46605
2019-01-30,0.1806
2019-01-29,0.50475
2019-01-28,0.67435
2019-01-24,0.2268
2019-01-18,-0.1226
2019-01-14,-0.50065
2019-01-11,0.2997
2019-01-10,0.36755
2019-01-09,0.47385
2019-01-08,0.47385
2019-01-07,0.0
2019-01-03,0.0
2019-01-02,0.0
2018-12-28,0.41695
2018-12-27,0.148
2018-12-26,0.148
2018-12-25,0.27115
2018-12-24,0.33515
2018-12-11,0.29405
2018-12-06,0.56225
2018-12-05,0.264125
2018-12-04,0.0129
2018-11-15,-0.1094
2018-11-09,-0.46645
2018-11-08,0.573225
2018-11-07,0.65465
2018-10-25,0.27115
2018-10-24,0.443625
2018-10-20,-0.51045
2018-10-19,-0.34
2018-10-18,-0.3824
2018-10-11,0.7467
2018-10-08,0.1689
2018-10-07,0.1956
2018-10-06,0.57675
2018-10-03,0.1117
2018-10-02,0.445
2018-10-01,0.81105
2018-09-29,0.0386
2018-09-28,0.0386
2018-09-25,0.3548
2018-09-19,0.3181
2018-09-18,0.51865
2018-09-14,0.36755
2018-09-13,0.7351
2018-08-25,-0.5331
2018-08-24,0.284
2018-08-23,0.5072
2018-08-22,0.24695
2018-08-21,0.06895
2018-08-16,0.0823
2018-08-09,0.4754
2018-08-08,0.450725
2018-07-25,-0.55115
2018-07-24,0.3753
2018-07-23,0.11315
2018-07-11,0.4568
2018-07-10,0.265575
2018-07-05,-0.6661
2018-07-04,-0.21075
2018-06-25,-0.31035
2018-06-24,-0.3951
2018-06-23,-0.148
2018-06-22,0.26335
2018-06-10,0.4019
2018-06-09,0.4019
2018-06-03,0.3454
2018-05-30,0.3604
2018-05-23,0.36755
2018-05-18,0.4404
2018-05-17,0.654375
2018-05-16,-0.6173
2018-05-04,0.629
2018-05-03,0.5783
2018-05-02,0.455
2018-04-25,0.0
2018-04-10,0.2787
2018-03-21,0.21335
2018-03-20,0.148
2018-03-02,-0.0276
2018-02-25,-0.34645
2018-02-13,0.436
2018-02-12,0.45765
2018-02-09,0.39515
2018-02-08,0.473125
2018-02-06,0.3454
2018-02-05,0.3454
2018-01-24,0.036825
2018-01-23,0.17
